time,text
315.5,"Hey, guys, what are you doing? Oh, just planning my bachelor party with my best man. Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut."
316.5,"Hey, guys, what are you doing? Oh, just planning my bachelor party with my best man. Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut."
317.5,"Oh, just planning my bachelor party with my best man. Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross."
318.5,"Oh, just planning my bachelor party with my best man. Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross."
319.5,"Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut."
320.5,"Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut."
321.5,"Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut."
322.5,"Yeah, well, good luck trying to top the last one. Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut."
323.5,"Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben."
324.5,"Yeah, see, I don't think it's gonna be that difficult considering this one won't take place in the basement of a pizza hut. Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey."
325.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey."
326.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay?"
327.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay?"
328.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker."
329.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker."
330.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay?"
331.5,"Well, I'm Ross. I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay?"
332.5,"I'm Ross. I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it."
333.5,"I'm too good for the hut. I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later."
334.5,"I'm too good for the hut.  Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later."
335.5," Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later."
336.5," Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party."
337.5," Look, I gotta go pick up Ben. Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party."
338.5,"Everything so far sounds great, Joey. Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party."
339.5,"Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there."
340.5,"Just remember, keep it on the mellow side, okay? Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there."
341.5,"Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there."
342.5,"Just a couple of guys hanging out playing poker. No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers."
343.5,"No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers."
344.5,"No, no strippers or anything, okay? You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers."
345.5,"You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers."
346.5,"You got it. Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers."
347.5,"Okay, see you later. Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers."
348.5,Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers.
349.5,Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.
350.5,Have fun planning your mellow bachelor party. I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.
351.5,I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.
352.5,I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.
353.5,"I thought it was gonna be strippers there. You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got."
354.5,"You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got."
355.5,"You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got."
356.5,"You didn't say anything about no strippers. He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got."
357.5,"He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got."
358.5,"He just said no strippers. Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh."
359.5,"Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh."
360.5,"Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people?"
361.5,"Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people?"
362.5,"Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people?"
363.5,"Oh. I chose not to hear that.  Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people? Little village people."
364.5," Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people? Little village people. Oh, okay."
365.5," Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people? Little village people. Oh, okay."
366.5," Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people? Little village people. Oh, okay."
367.5," Look what I got, look what I got, look what I got. Oh. Can you believe they made these for little people? Little village people. Oh, okay."
368.5,"Oh. Can you believe they made these for little people? Little village people. Oh, okay. Look at this one."
369.5,"Oh. Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite."
370.5,"Oh. Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite."
371.5,"Oh. Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite."
372.5,"Oh. Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet."
373.5,"Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet."
374.5,"Can you believe they made these for little people? Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet."
375.5,"Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these."
376.5,"Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these."
377.5,"Little village people. Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these."
378.5,"Oh, okay. Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh."
379.5,"Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
380.5,"Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
381.5,"Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
382.5,"Look at this one. This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
383.5,"This is my favorite. Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
384.5,"Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them."
385.5,"Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies."
386.5,"Oh, that is so sweet. Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies."
387.5,"Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies."
388.5,"Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God!"
389.5,"Baby's gonna love dressing them in these.  Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!"
390.5," Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!"
391.5," Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!"
392.5," Huh. Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!"
393.5,"Except, uh, Phoebe's not gonna be the one who gets to dress them. Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute."
394.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant."
395.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant."
396.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant."
397.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant."
398.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee."
399.5,"Because she's not going to get to keep the babies. Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee."
400.5,"Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila."
401.5,"Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted."
402.5,"Oh, my God! We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted."
403.5,"We are throwing the most depressing baby shower ever!  Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted."
404.5," Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that."
405.5," Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that."
406.5," Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this?"
407.5," Wait a minute. Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this?"
408.5,"Unless we give her all gifts that she can use after she's done being pregnant. Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this?"
409.5,"Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better?"
410.5,"Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better?"
411.5,"Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months?"
412.5,"Like regular coffee. Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months?"
413.5,"Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months?"
414.5,"Tequila. Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months?"
415.5,"Oh, and somebody can get her those leather pants that she's always wanted. Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks!"
416.5,"Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present?"
417.5,"Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present?"
418.5,"Oh, she's gonna love that. What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present?"
419.5,"What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present?"
420.5,"What the hell is this? What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present?"
421.5,"What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present? Everything!"
422.5,"What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present? Everything!"
423.5,"What did you actually thought it would make me feel better? To give me something I can't even use for another two months? This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper."
424.5,"To give me something I can't even use for another two months? This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper."
425.5,"To give me something I can't even use for another two months? This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper."
426.5,"This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper."
427.5,"This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper. Yeah?"
428.5,"This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper. Yeah? Good call."
429.5,"This sucks! All right, what's my next present? Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay."
430.5,"All right, what's my next present? Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay."
431.5,"Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement."
432.5,"Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement."
433.5,"Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement."
434.5,"Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
435.5,"Everything!  Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
436.5," Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
437.5," Hey, listen, man, about the stripper. Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
438.5,"Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
439.5,"Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
440.5,"Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther."
441.5,"Yeah? Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name?"
442.5,"Good call. Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name?"
443.5,"Okay. A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name?"
444.5,"A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name? Central Perk."
445.5,"A little announcement. A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name? Central Perk."
446.5,"A little announcement. I have decided that my best man is my best friend, Gunther. What's my last name? Central Perk."
447.5,"I have decided that my best man is my best friend, Gunther. What's my last name? Central Perk."
448.5,"I have decided that my best man is my best friend, Gunther. What's my last name? Central Perk. Thanks for not marrying Rachel."
449.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt."
450.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt."
451.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt."
452.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt."
453.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt."
454.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those?"
455.5,"What's my last name? Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those?"
456.5,"Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out."
457.5,"Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out."
458.5,"Central Perk. Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out."
459.5,"Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah."
460.5,"Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh."
461.5,"Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh."
462.5,"Thanks for not marrying Rachel. Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh."
463.5,"Hey, well, hey, Gunther, don't forget your shirt.  Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh."
464.5," Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw."
465.5," Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement."
466.5," Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open."
467.5," Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open."
468.5," Hey, hey, what are those? Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open."
469.5,"Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open."
470.5,"Have a little party favorites, check it out. Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open."
471.5,"Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down."
472.5,"Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down."
473.5,"Wow, yeah. Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down."
474.5,"Oh, oh, oh, oh, oh. Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down."
475.5,"Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down."
476.5,"Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down. Great."
477.5,"Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down. Great."
478.5,"Aw. Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down. Great. Smooth, man."
479.5,"Nick, okay, little announcement. I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
480.5,"I just want everybody to know that the position of my best man is still open. And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
481.5,"And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
482.5,"And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
483.5,"And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
484.5,"And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck."
485.5,"And, uh, you know, so is the position of the bride down. Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone."
486.5,"Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone."
487.5,"Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay?"
488.5,"Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay?"
489.5,"Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning."
490.5,"Great. Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning."
491.5,"Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning."
492.5,"Smooth, man. Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning."
493.5,"Yeah, you got some chili on your neck.  Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning."
494.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks."
495.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt."
496.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man."
497.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man."
498.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man."
499.5," Well, I just want to say thanks, everyone. This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man."
500.5,"This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay."
501.5,"This was great, okay? And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks."
502.5,"And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks."
503.5,"And hey, I'll see you guys Monday morning. Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over."
504.5,"Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady."
505.5,"Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady."
506.5,"Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady. There you go."
507.5,"Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady. There you go. Back to your parents' basement."
508.5,"Thanks. Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady. There you go. Back to your parents' basement."
509.5,"Oh, hey, don't forget your shirt. Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady. There you go. Back to your parents' basement. All right."
510.5,"Oh, man. Okay. Hey, museum geeks. Party's over. Okay. Wave bye-bye, you're a nice lady. There you go. Back to your parents' basement. All right."
