time,text
315.5,"Well, actually, not so much a question as more of a general wondering.  Okay. Well, for a while now I've been wanting to... Yes, yes."
316.5," Okay. Well, for a while now I've been wanting to... Yes, yes."
317.5," Okay. Well, for a while now I've been wanting to... Yes, yes."
318.5," Okay. Well, for a while now I've been wanting to... Yes, yes."
319.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right."
320.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
321.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
322.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
323.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
324.5," Okay. Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
325.5,"Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
326.5,"Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
327.5,"Well, for a while now I've been wanting to... Yes, yes. That's right. What? Top of the world, looking down on creation and beyond."
328.5,"That's right. What? Top of the world, looking down on creation and beyond."
329.5,"That's right. What? Top of the world, looking down on creation and beyond."
330.5,"That's right. What? Top of the world, looking down on creation and beyond."
331.5,"That's right. What? Top of the world, looking down on creation and beyond."
332.5,"That's right. What? Top of the world, looking down on creation and beyond."
333.5,"That's right. What? Top of the world, looking down on creation and beyond."
334.5,"What? Top of the world, looking down on creation and beyond."
336.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
337.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
338.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
339.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
340.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
341.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it!"
342.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes!"
343.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes!"
344.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes!"
345.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that?"
346.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that?"
347.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that? Two women credits."
348.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen."
349.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen."
350.5," All right, listen, Mitzy, if you want this cart, you're gonna have to take me with it! Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you."
351.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you."
352.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you."
353.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
354.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
355.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
356.5,"Yes! Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
357.5,"Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
358.5,"Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
359.5,"Can you see that? Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
360.5,"Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
361.5,"Two women credits. A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
362.5,"A brand new woman, ladies and gentlemen. I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer?"
363.5,"I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer? Okay."
364.5,"I don't think you think I could not have done this without you. Okay, um... Uh... More clothes in the dryer? Okay."
365.5,"Okay, um... Uh... More clothes in the dryer? Okay."
366.5,"Okay, um... Uh... More clothes in the dryer? Okay."
367.5,"Okay, um... Uh... More clothes in the dryer? Okay.  You had no right to tell me you ever had feelings for me."
368.5,Okay.  You had no right to tell me you ever had feelings for me.
369.5,Okay.  You had no right to tell me you ever had feelings for me.
370.5,Okay.  You had no right to tell me you ever had feelings for me.
371.5,Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you.
372.5,Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you.
373.5,Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you.
374.5,"Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you."
375.5,"Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you."
376.5,"Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you."
377.5,"Okay.  You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie?"
378.5," You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie?"
379.5," You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now."
380.5," You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now."
381.5," You had no right to tell me you ever had feelings for me. What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now."
382.5,"What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK?"
383.5,"What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late."
384.5,"What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else."
385.5,"What? I was doing great with Julie before I found out about you. Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy."
386.5,"Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed."
387.5,"Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine."
388.5,"Hey, I was doing great before I found out about you. You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that."
389.5,"You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross?"
390.5,"You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship."
391.5,"You think it's easy for me to see you with Julie? The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship."
392.5,"The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
393.5,"The point is, I don't need this right now. OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
394.5,"OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
395.5,"OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
396.5,"OK? It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
397.5,"It's too late. I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
398.5,"I'm with somebody else. I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
399.5,"I'm happy. This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
400.5,"This ship has sailed. All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
401.5,"All right, fine. You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
402.5,"You go ahead and you do that. All right, Ross? I don't need your stupid ship. Good."
403.5,"All right, Ross? I don't need your stupid ship. Good."
404.5,I don't need your stupid ship. Good.
405.5,Good.
406.5,Good.
441.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about?"
442.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about?"
443.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about?"
444.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about?"
445.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at?"
446.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at?"
447.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at?"
448.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that."
449.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that."
450.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that."
451.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay?"
452.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay?"
453.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay?"
454.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay?"
455.5," Ross, do you realize this is the first time in my life I'm doing something I actually care about? This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay?"
456.5,"This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore."
457.5,"This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark?"
458.5,"This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark?"
459.5,"This is the first time in my life I'm doing something that I'm actually good at? I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark?"
460.5,"I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark?"
461.5,"I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God."
462.5,"I mean, if you don't get that. Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God."
463.5,"Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not."
464.5,"Okay, I get that. Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not."
465.5,"Okay, I get that big time and I'm happy for you, but I'm tired of having a relationship with your answering machine, okay? I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross."
466.5,"I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross."
467.5,"I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross."
468.5,"I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross."
469.5,"I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard."
470.5,"I don't know what to do anymore. But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard."
471.5,"But neither do I. Is this about Mark? Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard."
472.5,"Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do?"
473.5,"Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do?"
474.5,"Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know."
475.5,"Oh my God. Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break."
476.5,"Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break."
477.5,"Okay, it's not.  I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break."
478.5," I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break."
479.5," I cannot keep having this same fight over and over again, Ross. No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break."
480.5,"No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK?"
481.5,"No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something."
482.5,"No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something."
483.5,"No, you're making this too hard. Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something."
484.5,"Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something."
485.5,"Oh, I'm making this too hard. OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No."
486.5,"OK, what do you want me to do? I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No."
487.5,"I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
488.5,"I don't know. I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
489.5,"I don't know. Look, maybe we should just take a break. You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
490.5,"You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
491.5,"You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
492.5,"You're right. Let's take a break. Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
493.5,"Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us."
494.5,"Let's cool off, OK? Let's get some frozen yogurt or something. No. A break from us.  Yeah, you know the girlfriend I told you about last night?"
495.5,"Let's get some frozen yogurt or something. No. A break from us.  Yeah, you know the girlfriend I told you about last night?"
496.5,"No. A break from us.  Yeah, you know the girlfriend I told you about last night?"
497.5,"No. A break from us.  Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me."
498.5,"No. A break from us.  Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me."
499.5,"No. A break from us.  Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me."
500.5,"A break from us.  Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it!"
501.5,"A break from us.  Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys!"
502.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys!"
503.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend."
504.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend."
505.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend."
506.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you."
507.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you."
508.5," Yeah, you know the girlfriend I told you about last night? Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you."
509.5,"Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you."
510.5,"Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you."
511.5,"Well, it turns out that she wants to get back together with me. I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you."
512.5,"I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!"
513.5,"I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!"
514.5,"I found it! That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!"
515.5,"That's so pretty, guys! Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!"
516.5,"Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!  You got my message?"
517.5,"Yeah. Good luck with your girlfriend. Oh, thank you. I hate you. Break time!  You got my message?"
518.5,"Oh, thank you. I hate you. Break time!  You got my message? Oh, hey, you are right on time."
519.5,"Oh, thank you. I hate you. Break time!  You got my message? Oh, hey, you are right on time. So, what do you say?"
520.5,"Oh, thank you. I hate you. Break time!  You got my message? Oh, hey, you are right on time. So, what do you say?"
521.5,"I hate you. Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again?"
522.5,"Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again?"
523.5,"Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much."
524.5,"Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much."
525.5,"Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave."
526.5,"Break time!  You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave."
527.5," You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave."
528.5," You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave."
529.5," You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now."
530.5," You got my message? Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay."
531.5,"Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this."
532.5,"Oh, hey, you are right on time. So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right."
533.5,"So, what do you say? Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right."
534.5,"Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
535.5,"Can I be your girlfriend again? Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
536.5,"Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
537.5,"Yes, you can very much. I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
538.5,"I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
539.5,"I want you to leave. Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh."
540.5,"Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh. What?"
541.5,"Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh. What? Was she good?"
542.5,"Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh. What? Was she good? Don't answer that."
543.5,"Get out of here. Just get out now. No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh. What? Was she good? Don't answer that."
544.5,"No, no, I want to stay. I want to talk about this. Okay, all right. How was she? Uh-oh. What? Was she good? Don't answer that."
545.5,"I want to talk about this. Okay, all right. How was she? Uh-oh. What? Was she good? Don't answer that.  Come on, Ross."
546.5,"Okay, all right. How was she? Uh-oh. What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it."
547.5,"How was she? Uh-oh. What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it."
548.5,"How was she? Uh-oh. What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she?"
549.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she?"
550.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful."
551.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful."
552.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good."
553.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good."
554.5,"What? Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good."
555.5,"Was she good? Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good."
556.5,"Don't answer that.  Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good. She was different."
557.5," Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh."
558.5," Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh."
559.5," Come on, Ross. She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh."
560.5,She said you wanted to talk about it. Let's talk about it. How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh. Good.
561.5,Let's talk about it. How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh. Good. Different.
562.5,How was she? She was awful. She was not good. Not good. She was different. Oh. Uh-oh. Good. Different.
563.5,She was awful. She was not good. Not good. She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
564.5,She was awful. She was not good. Not good. She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
565.5,She was not good. Not good. She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
566.5,She was not good. Not good. She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
567.5,Not good. She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
568.5,She was different. Oh. Uh-oh. Good. Different. Nobody likes change.
569.5,"She was different. Oh. Uh-oh. Good. Different. Nobody likes change. The way you owned up to everything, it just showed me how much you've"
570.5,"She was different. Oh. Uh-oh. Good. Different. Nobody likes change. The way you owned up to everything, it just showed me how much you've"
